English;hanukkah # 1;Portuguese;hanukkahhebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 1;Slovenian;hanukkahhebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 1;Croatian;hanukahebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 1;Polish;chanukahebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 1;Estonian;hanukahebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 1;Finnish;hanukkahebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 1;Slovak;hanukkahhebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 1;Czech;hanukkahhebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 1;Hungarian;hanukahebrew,religious;28/11/2013,17/12/2014,07/12/2015,25/12/2016,13/12/2017,03/12/2018,23/12/2019,11/12/2020,29/11/2021,19/12/2022,08/12/2023,15/12/2025,;
English;hanukkah # 2;Swedish;hanukkahhebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;German;chanukkahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Dutch;hanukkahhebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Danish;hanukkahhebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Norwgian;hanukkahhebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;French;hanoukkahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Lithuanian;chanukahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Latvian;hanukshebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Spanish;jánucahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Portuguese;hanukkahhebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Slovenian;hanukkahhebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Croatian;hanukahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Polish;chanukahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Estonian;hanukahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Finnish;hanukkahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Slovak;hanukkahhebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Czech;hanukkahhebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 2;Hungarian;hanukahebrew,religious;29/11/2013,18/12/2014,08/12/2015,26/12/2016,14/12/2017,04/12/2018,24/12/2019,12/12/2020,30/11/2021,20/12/2022,09/12/2023,16/12/2025,;
English;hanukkah # 3;Swedish;hanukkahhebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;German;chanukkahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Dutch;hanukkahhebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Danish;hanukkahhebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Norwgian;hanukkahhebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;French;hanoukkahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Lithuanian;chanukahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Latvian;hanukshebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Spanish;jánucahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Portuguese;hanukkahhebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Slovenian;hanukkahhebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Croatian;hanukahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Polish;chanukahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Estonian;hanukahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Finnish;hanukkahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Slovak;hanukkahhebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Czech;hanukkahhebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 3;Hungarian;hanukahebrew,religious;30/11/2013,19/12/2014,09/12/2015,27/12/2016,15/12/2017,05/12/2018,25/12/2019,13/12/2020,01/12/2021,21/12/2022,10/12/2023,17/12/2025,;
English;hanukkah # 4;Swedish;hanukkahhebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;German;chanukkahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Dutch;hanukkahhebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Danish;hanukkahhebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Norwgian;hanukkahhebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;French;hanoukkahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Lithuanian;chanukahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Latvian;hanukshebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Spanish;jánucahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Portuguese;hanukkahhebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Slovenian;hanukkahhebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Croatian;hanukahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Polish;chanukahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Estonian;hanukahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Finnish;hanukkahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Slovak;hanukkahhebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Czech;hanukkahhebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 4;Hungarian;hanukahebrew,religious;01/12/2013,20/12/2014,10/12/2015,28/12/2016,16/12/2017,06/12/2018,26/12/2019,14/12/2020,02/12/2021,22/12/2022,11/12/2023,18/12/2025,;
English;hanukkah # 5;Swedish;hanukkahhebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;German;chanukkahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Dutch;hanukkahhebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Danish;hanukkahhebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Norwgian;hanukkahhebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;French;hanoukkahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Lithuanian;chanukahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Latvian;hanukshebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Spanish;jánucahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Portuguese;hanukkahhebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Slovenian;hanukkahhebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Croatian;hanukahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Polish;chanukahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Estonian;hanukahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Finnish;hanukkahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Slovak;hanukkahhebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Czech;hanukkahhebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 5;Hungarian;hanukahebrew,religious;02/12/2013,21/12/2014,11/12/2015,29/12/2016,17/12/2017,07/12/2018,27/12/2019,15/12/2020,03/12/2021,23/12/2022,12/12/2023,19/12/2025,;
English;hanukkah # 6;Swedish;hanukkahhebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;German;chanukkahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Dutch;hanukkahhebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Danish;hanukkahhebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Norwgian;hanukkahhebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;French;hanoukkahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Lithuanian;chanukahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Latvian;hanukshebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Spanish;jánucahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Portuguese;hanukkahhebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Slovenian;hanukkahhebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Croatian;hanukahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Polish;chanukahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Estonian;hanukahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Finnish;hanukkahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Slovak;hanukkahhebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Czech;hanukkahhebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 6;Hungarian;hanukahebrew,religious;03/12/2013,22/12/2014,12/12/2015,30/12/2016,18/12/2017,08/12/2018,28/12/2019,16/12/2020,04/12/2021,24/12/2022,13/12/2023,20/12/2025,;
English;hanukkah # 7;Swedish;hanukkahhebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;German;chanukkahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Dutch;hanukkahhebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Danish;hanukkahhebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Norwgian;hanukkahhebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;French;hanoukkahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Lithuanian;chanukahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Latvian;hanukshebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Spanish;jánucahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Portuguese;hanukkahhebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Slovenian;hanukkahhebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Croatian;hanukahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Polish;chanukahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Estonian;hanukahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Finnish;hanukkahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Slovak;hanukkahhebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Czech;hanukkahhebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 7;Hungarian;hanukahebrew,religious;04/12/2013,23/12/2014,13/12/2015,31/12/2016,19/12/2017,09/12/2018,29/12/2019,17/12/2020,05/12/2021,25/12/2022,14/12/2023,01/01/2025,;
English;hanukkah # 8;Swedish;hanukkahhebrew,religious;05/12/2013,24/12/2014,14/12/2015,01/01/2017,10/12/2018,30/12/2019,18/12/2020,06/12/2021,26/12/2022,15/12/2023,02/01/2025,;
English;hanukkah # 8;German;chanukkahebrew,religious;05/12/2013,24/12/2014,14/12/2015,01/01/2017,10/12/2018,30/12/2019,18/12/2020,06/12/2021,26/12/2022,15/12/2023,02/01/2025,;
English;hanukkah # 8;Dutch;hanukkahhebrew,religious;05/12/2013,24/12/2014,14/12/2015,01/01/2017,10/12/2018,30/12/2019,18/12/2020,06/12/2021,26/12/2022,15/12/2023,02/01/2025,;
English;hanukkah # 8;Danish;hanukkahhebrew,religious;05/12/2013,24/12/2014,14/12/2015,01/01/2017,10/12/2018,30/12/2019,18/12/2020,06/12/2021,26/12/2022,15/12/2023,02/01/2025,;
English;hanukkah # 8;Norwgian;hanukkahhebrew,religious;05/12/2013,24/12/2014,14/12/2015,01/01/2017,10/12/2018,30/12/2019,18/12/2020,06/12/2021,26/12/2022,15/12/2023,02/01/2025,;
English;hanukkah # 8;French;hanoukkahebrew,religious;05/12/2013,24/12/2014,14/12/2015,01/01/2017,10/12/2018,30/12/2019,18/12/2020,06/12/2021,26/12/2022,15/12/2023,02/01/2025,;
